tax_id,species,genus,family,order,class,phylum,clade,estimated_counts
1465823,Noviherbaspirillum massiliense,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,962.770637557478
398037,Segetibacter koreensis,Segetibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,5259.42989304081
692036,Tuwongella immobilis,Tuwongella,Gemmataceae,Gemmatales,Planctomycetia,Planctomycetes,PVC group,142.068181971602
360054,Bryobacter aggregatus,Bryobacter,Bryobacteraceae,Bryobacterales,Acidobacteriia,Acidobacteria,,1330.29051438017
1469502,Burkholderiales bacterium GJ-E10,,,Burkholderiales,Betaproteobacteria,Proteobacteria,,2929.87834711659
2662614,Terrimonas suqianensis,Terrimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1462.96634474802
1838286,Lacunisphaera limnophila,Lacunisphaera,Opitutaceae,Opitutales,Opitutae,Verrucomicrobia,PVC group,797.211638193217
670292,Microvirga aerilata,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1594.348829306
1052257,Aquihabitans daechungensis,Aquihabitans,Iamiaceae,Acidimicrobiales,Acidimicrobiia,Actinobacteria,Terrabacteria group,3494.59426066383
42256,Rubrobacter radiotolerans,Rubrobacter,Rubrobacteraceae,Rubrobacterales,Rubrobacteria,Actinobacteria,Terrabacteria group,1973.01153005817
546872,Friedmanniella lucida,Friedmanniella,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,1645.72437567505
888845,Minicystis rosea,Minicystis,,Myxococcales,Deltaproteobacteria,Proteobacteria,,1408.51519536206
1789672,Skermanella mucosa,Skermanella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,1053.27733519555
35799,Nitrosospira briensis,Nitrosospira,Nitrosomonadaceae,Nitrosomonadales,Betaproteobacteria,Proteobacteria,,949.384600061873
33031,Peptoniphilus lacrimalis,Peptoniphilus,Peptoniphilaceae,Tissierellales,Tissierellia,Firmicutes,Terrabacteria group,395.294932965846
84032,Pseudoclostridium thermosuccinogenes,Pseudoclostridium,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,13.2578078115426
42253,Nitrospira moscoviensis,Nitrospira,Nitrospiraceae,Nitrospirales,Nitrospira,Nitrospirae,,1440.90327322539
540746,Rudaea cellulosilytica,Rudaea,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,2993.96414714973
293647,Byssovorax cruenta,Byssovorax,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,1679.14046256968
33030,Peptoniphilus indolicus,Peptoniphilus,Peptoniphilaceae,Tissierellales,Tissierellia,Firmicutes,Terrabacteria group,389.654323782369
1495650,Thermoflexus hugenholtzii,Thermoflexus,Thermoflexaceae,Thermoflexales,Thermoflexia,Chloroflexi,Terrabacteria group,4771.13368089312
1230389,Reyranella soli,Reyranella,,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,2345.24089897335
1897629,Rhodoplanes tepidicaeni,Rhodoplanes,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,600.441093204042
1592105,Tellurimicrobium multivorans,Tellurimicrobium,Blastocatellaceae,Blastocatellales,Blastocatellia,Acidobacteria,,2435.41321140096
120962,Roseiflexus castenholzii,Roseiflexus,Roseiflexaceae,Chloroflexales,Chloroflexia,Chloroflexi,Terrabacteria group,254.448798714199
1408281,Endomicrobium proavitum,Endomicrobium,Endomicrobiaceae,Endomicrobiales,Endomicrobia,Elusimicrobia,,100.773230102937
2601677,Tepidiforma bonchosmolovskayae,Tepidiforma,Tepidiformaceae,Tepidiformales,Tepidiformia,Chloroflexi,Terrabacteria group,694.029046958634
529703,Adhaeribacter terreus,Adhaeribacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,1721.15304396516
515499,Bradyrhizobium rifense,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,455.414318876624
2358,Desulfomonile tiedjei,Desulfomonile,Syntrophaceae,Syntrophobacterales,Deltaproteobacteria,Proteobacteria,,786.850180770371
454146,Roseibacillus ishigakijimensis,Roseibacillus,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,598.695126812646
1391654,Labilithrix luteola,Labilithrix,Labilitrichaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,5226.98186736728
1796921,Ereboglobus luteus,Ereboglobus,Opitutaceae,Opitutales,Opitutae,Verrucomicrobia,PVC group,1342.0902174749
1892865,Allostreptomyces psammosilenae,Allostreptomyces,Streptomycetaceae,Streptomycetales,Actinobacteria,Actinobacteria,Terrabacteria group,12.2220926856793
1391653,Vulgatibacter incomptus,Vulgatibacter,Vulgatibacteraceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,920.239696126353
1914305,Desulfurobacterium indicum,Desulfurobacterium,Desulfurobacteriaceae,Desulfurobacteriales,Aquificae,Aquificae,,174.864993633383
404900,Geminicoccus roseus,Geminicoccus,Geminicoccaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,120.786985030297
1817965,Skermanella rosea,Skermanella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,2498.11310771688
1492898,Flavisolibacter tropicus,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,6244.64841942344
889272,Polyangium fumosum,Polyangium,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,468.253060277583
889265,Jahnella thaxteri,Jahnella,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,946.723713150451
1381557,Sulfurisoma sediminicola,Sulfurisoma,Sterolibacteriaceae,Nitrosomonadales,Betaproteobacteria,Proteobacteria,,727.950020710366
78554,Alterococcus agarolyticus,Alterococcus,Opitutaceae,Opitutales,Opitutae,Verrucomicrobia,PVC group,1833.55864948273
1148786,Geminisphaera colitermitum,Geminisphaera,Opitutaceae,Opitutales,Opitutae,Verrucomicrobia,PVC group,2242.6877534809
666686,Bacillus sp. 1NLA3E,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,1751.58666723925
360056,Schlesneria paludicola,Schlesneria,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,PVC group,2953.15824422106
105560,Methylibium petroleiphilum,Methylibium,,Burkholderiales,Betaproteobacteria,Proteobacteria,,421.392977457281
1885912,Racemicystis persica,Racemicystis,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,259.40099347817
484770,Pelosinus sp. UFO1,Pelosinus,Sporomusaceae,Selenomonadales,Negativicutes,Firmicutes,Terrabacteria group,61.3595363166303
414050,Lysobacter dokdonensis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,9256.87744679066
685828,Armatimonas rosea,Armatimonas,Armatimonadaceae,Armatimonadales,Armatimonadia,Armatimonadetes,Terrabacteria group,1718.73795413226
1679444,Akkermansia glycaniphila,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,1069.44954957837
2488809,Verrucomicrobia bacterium S94,,,,,Verrucomicrobia,PVC group,709.594703415299
298654,Frankia inefficax,Frankia,Frankiaceae,Frankiales,Actinobacteria,Actinobacteria,Terrabacteria group,1162.50585186115
696763,Thermasporomyces composti,Thermasporomyces,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,173.878336724371
504468,Rhodovastum atsumiense,Rhodovastum,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,474.449790793412
363847,Lysobacter ginsengisoli,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,3437.12925609258
1312852,Thermoanaerobaculum aquaticum,Thermoanaerobaculum,Thermoanaerobaculaceae,Thermoanaerobaculales,Thermoanaerobaculia,Acidobacteria,,1610.43421222228
480070,Rhizomicrobium electricum,Rhizomicrobium,Micropepsaceae,Micropepsales,Alphaproteobacteria,Proteobacteria,,376.363206867382
330214,Nitrospira defluvii,Nitrospira,Nitrospiraceae,Nitrospirales,Nitrospira,Nitrospirae,,1640.40633135355
80816,Haliangium ochraceum,Haliangium,Kofleriaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,2837.00357558118
570279,Terrimonas aquatica,Terrimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,954.026867803483
393310,Skermanella aerolata,Skermanella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,2022.03396307276
1637999,Verrucomicrobia bacterium IMCC26134,,,,,Verrucomicrobia,PVC group,1353.99989378852
570835,Edaphobacter aggregans,Edaphobacter,Acidobacteriaceae,Acidobacteriales,Acidobacteriia,Acidobacteria,,956.816970601531
1177756,Methyloligella solikamskensis,Methyloligella,,Rhizobiales,Alphaproteobacteria,Proteobacteria,,123.143985902497
2528026,Planctomycetes bacterium Mal4,,,,,Planctomycetes,PVC group,2508.21437539726
467093,Ilumatobacter nonamiensis,Ilumatobacter,Ilumatobacteraceae,Acidimicrobiales,Acidimicrobiia,Actinobacteria,Terrabacteria group,1036.25464281366
755171,Peptoniphilus tyrrelliae,Peptoniphilus,Peptoniphilaceae,Tissierellales,Tissierellia,Firmicutes,Terrabacteria group,437.424889408812
102134,Desulfallas gibsoniae,Desulfallas,Peptococcaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,466.116443556018
94132,Ramlibacter tataouinensis,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,5680.80562804056
388746,Puniceicoccus vermicola,Puniceicoccus,Puniceicoccaceae,Puniceicoccales,Opitutae,Verrucomicrobia,PVC group,562.554151948761
502333,Ramlibacter ginsenosidimutans,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,13559.3390453381
663386,Pseudonocardia babensis,Pseudonocardia,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria,Actinobacteria,Terrabacteria group,68.9026657791568
1796922,Piscinibacter defluvii,Piscinibacter,,Burkholderiales,Betaproteobacteria,Proteobacteria,,460.397459722341
29408,Rhodoplanes elegans,Rhodoplanes,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1101.61578842763
280333,Bradyrhizobium pachyrhizi,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,136.950204829597
53635,Acidimicrobium ferrooxidans,Acidimicrobium,Acidimicrobiaceae,Acidimicrobiales,Acidimicrobiia,Actinobacteria,Terrabacteria group,3054.99085778306
167468,Bradyrhizobium sp. ORS 3257,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,46.6847563780141
28049,Acidothermus cellulolyticus,Acidothermus,Acidothermaceae,Acidothermales,Actinobacteria,Actinobacteria,Terrabacteria group,267.690324176592
1759536,Friedmanniella endophytica,Friedmanniella,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,1018.59854416734
1904807,Bradyrhizobium mercantei,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,379.243718641169
616952,Bauldia consociata,Bauldia,,Rhizobiales,Alphaproteobacteria,Proteobacteria,,284.617865289335
748831,Brevifollis gellanilyticus,Brevifollis,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,122.186921834496
86664,Bacillus flexus,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,113.96936270883
913326,Skermanella stibiiresistens,Skermanella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,2069.62278173197
1794699,Thermodesulfobium acidiphilum,Thermodesulfobium,Thermodesulfobiaceae,Thermoanaerobacterales,Clostridia,Firmicutes,Terrabacteria group,294.742888851682
376,Bradyrhizobium sp.,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,887.644123196541
60893,Desulfobacca acetoxidans,Desulfobacca,Syntrophaceae,Syntrophobacterales,Deltaproteobacteria,Proteobacteria,,115.772694494334
1108,Chloroflexus aurantiacus,Chloroflexus,Chloroflexaceae,Chloroflexales,Chloroflexia,Chloroflexi,Terrabacteria group,920.723493111091
656747,Constrictibacter antarcticus,Constrictibacter,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,15.1988475686327
107709,Opitutus terrae,Opitutus,Opitutaceae,Opitutales,Opitutae,Verrucomicrobia,PVC group,1467.45475097503
2094242,Victivallales bacterium CCUG 44730,,,Victivallales,Lentisphaeria,Lentisphaerae,PVC group,166.629858537122
1368237,Reyranella graminifolii,Reyranella,,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,1365.65932225487
1302730,Gracilimonas mengyeensis,Gracilimonas,Balneolaceae,Balneolales,Balneolia,Balneolaeota,FCB group,462.088315501455
48466,Prosthecobacter vanneervenii,Prosthecobacter,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,1122.28793696698
1206749,Nitrolancea hollandica,Nitrolancea,Sphaerobacteraceae,Sphaerobacterales,Thermomicrobia,Chloroflexi,Terrabacteria group,274.822983522106
412689,Humibacillus xanthopallidus,Humibacillus,Intrasporangiaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,124.721573242287
1592106,Terriglobus albidus,Terriglobus,Acidobacteriaceae,Acidobacteriales,Acidobacteriia,Acidobacteria,,581.519617979568
309888,Deinococcus pimensis,Deinococcus,Deinococcaceae,Deinococcales,Deinococci,Deinococcus-Thermus,Terrabacteria group,981.100581104546
1041766,Methylacidimicrobium cyclopophantes,Methylacidimicrobium,,,,Verrucomicrobia,PVC group,964.824120005414
1510,Thermoclostridium stercorarium,Thermoclostridium,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,705.515061098898
1891926,Fuerstia marisgermanicae,Fuerstia,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,PVC group,689.853161966967
1827146,Bacillus sp. IHB B 7164,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,415.09940601319
200616,Rhodoplanes tepidamans,Rhodoplanes,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,676.294305498028
122,Gimesia maris,Gimesia,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,PVC group,112.861866696899
1548207,Cephaloticoccus primus,Cephaloticoccus,Opitutaceae,Opitutales,Opitutae,Verrucomicrobia,PVC group,867.555894013201
53458,Janibacter limosus,Janibacter,Intrasporangiaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,27.2237768946932
1300045,Bradyrhizobium americanum,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,175.368507631674
446786,Microlunatus aurantiacus,Microlunatus,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,1896.06809069552
192994,Thermoleophilum minutum,Thermoleophilum,Thermoleophilaceae,Thermoleophilales,Thermoleophilia,Actinobacteria,Terrabacteria group,837.685835103517
450367,[Brevibacterium] frigoritolerans,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,1190.42935293048
768535,Acidipila rosea,Acidipila,Acidobacteriaceae,Acidobacteriales,Acidobacteriia,Acidobacteria,,445.347979148461
454147,Roseibacillus ponti,Roseibacillus,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,388.054050429086
1213358,Microbacterium saccharophilum,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,290.049097462748
48465,Prosthecobacter dejongeii,Prosthecobacter,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,180.906067026425
2053591,Planctomycetales bacterium,,,Planctomycetales,Planctomycetia,Planctomycetes,PVC group,1616.76080501614
1465490,Parafilimonas terrae,Parafilimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1664.34375243966
398045,Flavisolibacter ginsengiterrae,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,2711.49238583762
936456,Desulfurispirillum indicum,Desulfurispirillum,Chrysiogenaceae,Chrysiogenales,Chrysiogenetes,Chrysiogenetes,,377.099624274091
2580413,Microvirga brassicacearum,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1628.3241461279
1231,Nitrosospira multiformis,Nitrosospira,Nitrosomonadaceae,Nitrosomonadales,Betaproteobacteria,Proteobacteria,,2053.87701391925
1867851,Terrimonas crocea,Terrimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,733.519778451408
2602016,Hypericibacter adhaerens,Hypericibacter,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,368.365309995111
1634993,Reyranella terrae,Reyranella,,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,454.471445150401
940133,Sphingomonas limnosediminicola,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,1295.45965430567
1442381,Dankookia rubra,Dankookia,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,2595.10654372352
29533,Flavobacterium pectinovorum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,78.5858278043366
412593,Thermosulfidibacter takaii,Thermosulfidibacter,,Aquificales,Aquificae,Aquificae,,789.901433562171
50715,Acidisphaera rubrifaciens,Acidisphaera,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,237.347851071357
43992,Bradyrhizobium liaoningense,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,443.394987634293
29468,Methylocystis echinoides,Methylocystis,Methylocystaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,436.714446207651
57664,Desulfuromonas thiophila,Desulfuromonas,Desulfuromonadaceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,,12.4481170838606
1837743,Longivirga aurantiaca,Longivirga,Sporichthyaceae,Sporichthyales,Actinobacteria,Actinobacteria,Terrabacteria group,510.369578923151
1750,Pseudopropionibacterium propionicum,Pseudopropionibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,33.9257706123656
1813876,Phenylobacterium hankyongense,Phenylobacterium,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,538.842638054906
1775900,Streptomyces luozhongensis,Streptomyces,Streptomycetaceae,Streptomycetales,Actinobacteria,Actinobacteria,Terrabacteria group,321.86459995546
152260,Chloroflexus aggregans,Chloroflexus,Chloroflexaceae,Chloroflexales,Chloroflexia,Chloroflexi,Terrabacteria group,453.309622866378
44255,Bradyrhizobium oligotrophicum,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,109.851811982931
169056,Nordella oligomobilis,Nordella,,Rhizobiales,Alphaproteobacteria,Proteobacteria,,2861.82714606416
2575374,Arthrobacter sp. 24S4-2,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,84.5146553852516
1048340,Marininema mesophilum,Marininema,Thermoactinomycetaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,295.878956517638
1128670,Microvirga makkahensis,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,973.945490768431
518767,Skermanella xinjiangensis,Skermanella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,622.260778565007
1224511,Noviherbaspirillum suwonense,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,4841.33870585912
630921,Bradyrhizobium embrapense,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,301.957090974347
777,Coxiella burnetii,Coxiella,Coxiellaceae,Legionellales,Gammaproteobacteria,Proteobacteria,,1296.91519115908
1405,Bacillus mycoides,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,160.744000096373
1720298,Peptoniphilus phoceensis,Peptoniphilus,Peptoniphilaceae,Tissierellales,Tissierellia,Firmicutes,Terrabacteria group,507.428268063824
1603869,Stenotrophobacter roseus,Stenotrophobacter,Blastocatellaceae,Blastocatellales,Blastocatellia,Acidobacteria,,207.774093889592
2558918,Nocardioides sp. SB3-45,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,341.335465283784
349313,Krasilnikovia cinnamomea,Krasilnikovia,Micromonosporaceae,Micromonosporales,Actinobacteria,Actinobacteria,Terrabacteria group,51.3816172643563
2675101,Lysobacter caseinilyticus,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,12751.6594240432
392409,Sphingomonas jaspsi,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,1577.23219847067
2100748,Oleiharenicola alkalitolerans,Oleiharenicola,Opitutaceae,Opitutales,Opitutae,Verrucomicrobia,PVC group,94.0605855205578
1963835,Arboricoccus pini,Arboricoccus,Geminicoccaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,106.022672500272
249,Terrimonas ferruginea,Terrimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,74.2510963987457
238834,Clostridium estertheticum,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,718.751593738168
29355,Ruminiclostridium cellobioparum,Ruminiclostridium,Hungateiclostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,335.808245268374
1392,Bacillus anthracis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,416.728160679592
709987,Pseudonocardia rhizophila,Pseudonocardia,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria,Actinobacteria,Terrabacteria group,419.678424708864
715784,Nocardioides iriomotensis,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,42.0211009259224
2109914,Ottowia oryzae,Ottowia,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,603.912440534612
1007097,Gordonia caeni,Gordonia,Gordoniaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,307.920551365205
255045,Bradyrhizobium canariense,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,315.80571595349
1037680,Bacillus kyonggiensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,252.353535703457
252966,Mahella australiensis,Mahella,Thermoanaerobacterales Family IV. Incertae Sedis,Thermoanaerobacterales,Clostridia,Firmicutes,Terrabacteria group,268.110251602557
1246,Leuconostoc lactis,Leuconostoc,Leuconostocaceae,Lactobacillales,Bacilli,Firmicutes,Terrabacteria group,301.234998270799
2029860,Tundrisphaera lichenicola,Tundrisphaera,Isosphaeraceae,Isosphaerales,Planctomycetia,Planctomycetes,PVC group,359.95666064742
578943,Dongia mobilis,Dongia,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,1915.61114311652
84633,Kineosporia rhizophila,Kineosporia,Kineosporiaceae,Kineosporiales,Actinobacteria,Actinobacteria,Terrabacteria group,57.160365522887
470,Acinetobacter baumannii,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,580.406153698909
1654716,Bradyrhizobium viridifuturi,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,405.042047604409
980254,Roseimaritima ulvae,Roseimaritima,Pirellulaceae,Pirellulales,Planctomycetia,Planctomycetes,PVC group,68.0333580239783
386874,Sphingomonas sediminicola,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,2594.32900492844
1892554,Adhaeribacter terrae,Adhaeribacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,406.256982566613
2086585,Christensenella sp. Marseille-P3954,Christensenella,Christensenellaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,432.438150270404
1781167,Ramlibacter rhizophilus,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1821.21474548726
1223566,Bradyrhizobium sp. CCGE-LA001,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,130.269948839185
412384,Bacillus aryabhattai,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,540.072127072452
931866,Bradyrhizobium ottawaense,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,57.5097599930567
264697,Peribacillus muralis,Peribacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,112.427038401223
1867797,Vitiosangium subalbum,Vitiosangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,22392.4138746385
2478552,Flavobacterium sp. 140616W15,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,153.474176225142
1038693,Terrimonas pekingensis,Terrimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,680.714106229934
152142,Mycolicibacterium holsaticum,Mycolicibacterium,Mycobacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,41.4783583338636
420412,Clostridium tepidiprofundi,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,1207.24738486377
516051,Muricauda lutaonensis,Muricauda,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,77.1140733258339
864828,Massilia umbonata,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,11717.6883574133
796007,Massilia tieshanensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2422.0156421994
1141883,Massilia putida,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,37255.3698016639
1743261,Lysobacter terricola,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,1114.20794478793
592317,[Empedobacter] haloabium,Empedobacter,Weeksellaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,1798.40643711372
648895,Massilia suwonensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,5592.38913532895
544911,Massilia niastensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,886.22358851319
2715290,Lysobacter terrigena,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,856.52235972805
28202,Peredibacter starrii,Peredibacter,Bacteriovoracaceae,Bacteriovoracales,Oligoflexia,Proteobacteria,,1846.64782918572
1811226,Massilia agilis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,7705.85478262625
2492394,Lysobacter segetis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,2951.54955087704
